youngs,friction,leg_ratio,capstan_friction,held
1000000,0.58,3.91034184459,0.434055254395,1
1000000,0.58,4,0.441271200305,1
1000000,0.6,1.05,0.0155303916037,1
1000000,0.6,1.07407489343,0.0227463375139,1
1000000,0.6,1.09870178733,0.0299622834241,1
1000000,0.6,1.12389333822,0.0371782293343,1
1000000,0.6,1.14966249284,0.0443941752444,1
1000000,0.6,1.17602249474,0.0516101211546,1
1000000,0.6,1.20298689115,0.0588260670648,1
1000000,0.6,1.23056953991,0.066042012975,1
1000000,0.6,1.2587846166,0.0732579588852,1
1000000,0.6,1.28764662184,0.0804739047954,1
1000000,0.6,1.31717038869,0.0876898507056,1
1000000,0.6,1.34737109034,0.0949057966158,1
1000000,0.6,1.37826424788,0.102121742526,1
1000000,0.6,1.40986573824,0.109337688436,1
1000000,0.6,1.44219180243,0.116553634346,1
1000000,0.6,1.47525905381,0.123769580257,1
1000000,0.6,1.50908448667,0.130985526167,1
1000000,0.6,1.54368548495,0.138201472077,1
1000000,0.6,1.57907983117,0.145417417987,1
1000000,0.6,1.6152857156,0.152633363897,1
1000000,0.6,1.65232174556,0.159849309808,1
1000000,0.6,1.69020695503,0.167065255718,1
1000000,0.6,1.72896081437,0.174281201628,1
1000000,0.6,1.76860324042,0.181497147538,1
1000000,0.6,1.80915460664,0.188713093448,1
1000000,0.6,1.85063575364,0.195929039359,1
1000000,0.6,1.89306799988,0.203144985269,1
1000000,0.6,1.93647315259,0.210360931179,1
1000000,0.6,1.98087351905,0.217576877089,1
1000000,0.6,2.02629191797,0.224792822999,1
1000000,0.6,2.07275169128,0.23200876891,1
1000000,0.6,2.12027671611,0.23922471482,1
1000000,0.6,2.16889141705,0.24644066073,1
1000000,0.6,2.21862077869,0.25365660664,1
1000000,0.6,2.26949035851,0.26087255255,1
1000000,0.6,2.32152629995,0.268088498461,1
1000000,0.6,2.37475534592,0.275304444371,1
1000000,0.6,2.42920485246,0.282520390281,1
1000000,0.6,2.48490280288,0.289736336191,1
1000000,0.6,2.54187782209,0.296952282101,1
1000000,0.6,2.6001591913,0.304168228012,1
1000000,0.6,2.65977686314,0.311384173922,1
1000000,0.6,2.72076147697,0.318600119832,1
1000000,0.6,2.78314437469,0.325816065742,1
1000000,0.6,2.8469576168,0.333032011652,1
1000000,0.6,2.91223399892,0.340247957563,1
1000000,0.6,2.9790070686,0.347463903473,1
1000000,0.6,3.0473111426,0.354679849383,1
1000000,0.6,3.11718132451,0.361895795293,1
1000000,0.6,3.18865352278,0.369111741203,1
1000000,0.6,3.2617644692,0.376327687114,1
1000000,0.6,3.33655173776,0.383543633024,1
1000000,0.6,3.41305376396,0.390759578934,1
1000000,0.6,3.49130986456,0.397975524844,1
1000000,0.6,3.57136025782,0.405191470754,1
1000000,0.6,3.65324608411,0.412407416665,1
1000000,0.6,3.7370094271,0.419623362575,1
1000000,0.6,3.82269333539,0.426839308485,1
1000000,0.6,3.91034184459,0.434055254395,1
1000000,0.6,4,0.441271200305,1
3000000,0.02,1.05,0.0155303916037,0
3000000,0.02,1.07407489343,0.0227463375139,0
3000000,0.02,1.09870178733,0.0299622834241,0
3000000,0.02,1.12389333822,0.0371782293343,0
3000000,0.02,1.14966249284,0.0443941752444,0
3000000,0.02,1.17602249474,0.0516101211546,0
3000000,0.02,1.20298689115,0.0588260670648,0
3000000,0.02,1.23056953991,0.066042012975,0
3000000,0.02,1.2587846166,0.0732579588852,0
3000000,0.02,1.28764662184,0.0804739047954,0
3000000,0.02,1.31717038869,0.0876898507056,0
3000000,0.02,1.34737109034,0.0949057966158,0
3000000,0.02,1.37826424788,0.102121742526,0
3000000,0.02,1.40986573824,0.109337688436,0
3000000,0.02,1.44219180243,0.116553634346,0
3000000,0.02,1.47525905381,0.123769580257,0
3000000,0.02,1.50908448667,0.130985526167,0
3000000,0.02,1.54368548495,0.138201472077,0
3000000,0.02,1.57907983117,0.145417417987,0
3000000,0.02,1.6152857156,0.152633363897,0
3000000,0.02,1.65232174556,0.159849309808,0
3000000,0.02,1.69020695503,0.167065255718,0
3000000,0.02,1.72896081437,0.174281201628,0
3000000,0.02,1.76860324042,0.181497147538,0
3000000,0.02,1.80915460664,0.188713093448,0
3000000,0.02,1.85063575364,0.195929039359,0
3000000,0.02,1.89306799988,0.203144985269,0
3000000,0.02,1.93647315259,0.210360931179,0
3000000,0.02,1.98087351905,0.217576877089,0
3000000,0.02,2.02629191797,0.224792822999,0
3000000,0.02,2.07275169128,0.23200876891,0
3000000,0.02,2.12027671611,0.23922471482,0
3000000,0.02,2.16889141705,0.24644066073,0
3000000,0.02,2.21862077869,0.25365660664,0
3000000,0.02,2.26949035851,0.26087255255,0
3000000,0.02,2.32152629995,0.268088498461,0
3000000,0.02,2.37475534592,0.275304444371,0
3000000,0.02,2.42920485246,0.282520390281,0
3000000,0.02,2.48490280288,0.289736336191,0
3000000,0.02,2.54187782209,0.296952282101,0
3000000,0.02,2.6001591913,0.304168228012,0
3000000,0.02,2.65977686314,0.311384173922,0
3000000,0.02,2.72076147697,0.318600119832,0
3000000,0.02,2.78314437469,0.325816065742,0
3000000,0.02,2.8469576168,0.333032011652,0
3000000,0.02,2.91223399892,0.340247957563,0
3000000,0.02,2.9790070686,0.347463903473,0
3000000,0.02,3.0473111426,0.354679849383,0
3000000,0.02,3.11718132451,0.361895795293,0
3000000,0.02,3.18865352278,0.369111741203,0
3000000,0.02,3.2617644692,0.376327687114,0
3000000,0.02,3.33655173776,0.383543633024,0
3000000,0.02,3.41305376396,0.390759578934,0
3000000,0.02,3.49130986456,0.397975524844,0
3000000,0.02,3.57136025782,0.405191470754,0
3000000,0.02,3.65324608411,0.412407416665,0
3000000,0.02,3.7370094271,0.419623362575,0
3000000,0.02,3.82269333539,0.426839308485,0
3000000,0.02,3.91034184459,0.434055254395,0
3000000,0.02,4,0.441271200305,0
3000000,0.04,1.05,0.0155303916037,0
3000000,0.04,1.07407489343,0.0227463375139,0
3000000,0.04,1.09870178733,0.0299622834241,0
3000000,0.04,1.12389333822,0.0371782293343,0
3000000,0.04,1.14966249284,0.0443941752444,0
3000000,0.04,1.17602249474,0.0516101211546,0
3000000,0.04,1.20298689115,0.0588260670648,0
3000000,0.04,1.23056953991,0.066042012975,0
3000000,0.04,1.2587846166,0.0732579588852,0
3000000,0.04,1.28764662184,0.0804739047954,0
3000000,0.04,1.31717038869,0.0876898507056,0
3000000,0.04,1.34737109034,0.0949057966158,0
3000000,0.04,1.37826424788,0.102121742526,0
3000000,0.04,1.40986573824,0.109337688436,0
3000000,0.04,1.44219180243,0.116553634346,0
3000000,0.04,1.47525905381,0.123769580257,0
3000000,0.04,1.50908448667,0.130985526167,0
3000000,0.04,1.54368548495,0.138201472077,0
3000000,0.04,1.57907983117,0.145417417987,0
3000000,0.04,1.6152857156,0.152633363897,0
3000000,0.04,1.65232174556,0.159849309808,0
3000000,0.04,1.69020695503,0.167065255718,0
3000000,0.04,1.72896081437,0.174281201628,0
3000000,0.04,1.76860324042,0.181497147538,0
3000000,0.04,1.80915460664,0.188713093448,0
3000000,0.04,1.85063575364,0.195929039359,0
3000000,0.04,1.89306799988,0.203144985269,0
3000000,0.04,1.93647315259,0.210360931179,0
3000000,0.04,1.98087351905,0.217576877089,0
3000000,0.04,2.02629191797,0.224792822999,0
3000000,0.04,2.07275169128,0.23200876891,0
3000000,0.04,2.12027671611,0.23922471482,0
3000000,0.04,2.16889141705,0.24644066073,0
3000000,0.04,2.21862077869,0.25365660664,0
3000000,0.04,2.26949035851,0.26087255255,0
3000000,0.04,2.32152629995,0.268088498461,0
3000000,0.04,2.37475534592,0.275304444371,0
3000000,0.04,2.42920485246,0.282520390281,0
3000000,0.04,2.48490280288,0.289736336191,0
3000000,0.04,2.54187782209,0.296952282101,0
3000000,0.04,2.6001591913,0.304168228012,0
3000000,0.04,2.65977686314,0.311384173922,0
3000000,0.04,2.72076147697,0.318600119832,0
3000000,0.04,2.78314437469,0.325816065742,0
3000000,0.04,2.8469576168,0.333032011652,0
3000000,0.04,2.91223399892,0.340247957563,0
3000000,0.04,2.9790070686,0.347463903473,0
3000000,0.04,3.0473111426,0.354679849383,0
3000000,0.04,3.11718132451,0.361895795293,0
3000000,0.04,3.18865352278,0.369111741203,0
3000000,0.04,3.2617644692,0.376327687114,0
3000000,0.04,3.33655173776,0.383543633024,0
3000000,0.04,3.41305376396,0.390759578934,0
3000000,0.04,3.49130986456,0.397975524844,0
3000000,0.04,3.57136025782,0.405191470754,0
3000000,0.04,3.65324608411,0.412407416665,0
3000000,0.04,3.7370094271,0.419623362575,0
3000000,0.04,3.82269333539,0.426839308485,0
3000000,0.04,3.91034184459,0.434055254395,0
3000000,0.04,4,0.441271200305,0
3000000,0.06,1.05,0.0155303916037,0
3000000,0.06,1.07407489343,0.0227463375139,0
3000000,0.06,1.09870178733,0.0299622834241,0
3000000,0.06,1.12389333822,0.0371782293343,0
3000000,0.06,1.14966249284,0.0443941752444,0
3000000,0.06,1.17602249474,0.0516101211546,0
3000000,0.06,1.20298689115,0.0588260670648,0
3000000,0.06,1.23056953991,0.066042012975,0
3000000,0.06,1.2587846166,0.0732579588852,0
3000000,0.06,1.28764662184,0.0804739047954,0
3000000,0.06,1.31717038869,0.0876898507056,0
3000000,0.06,1.34737109034,0.0949057966158,0
3000000,0.06,1.37826424788,0.102121742526,0
3000000,0.06,1.40986573824,0.109337688436,0
3000000,0.06,1.44219180243,0.116553634346,0
3000000,0.06,1.47525905381,0.123769580257,0
3000000,0.06,1.50908448667,0.130985526167,0
3000000,0.06,1.54368548495,0.138201472077,0
3000000,0.06,1.57907983117,0.145417417987,0
3000000,0.06,1.6152857156,0.152633363897,0
3000000,0.06,1.65232174556,0.159849309808,0
3000000,0.06,1.69020695503,0.167065255718,0
3000000,0.06,1.72896081437,0.174281201628,0
3000000,0.06,1.76860324042,0.181497147538,0
3000000,0.06,1.80915460664,0.188713093448,0
3000000,0.06,1.85063575364,0.195929039359,0
3000000,0.06,1.89306799988,0.203144985269,0
3000000,0.06,1.93647315259,0.210360931179,0
3000000,0.06,1.98087351905,0.217576877089,0
3000000,0.06,2.02629191797,0.224792822999,0
3000000,0.06,2.07275169128,0.23200876891,0
3000000,0.06,2.12027671611,0.23922471482,0
3000000,0.06,2.16889141705,0.24644066073,0
3000000,0.06,2.21862077869,0.25365660664,0
3000000,0.06,2.26949035851,0.26087255255,0
3000000,0.06,2.32152629995,0.268088498461,0
3000000,0.06,2.37475534592,0.275304444371,0
3000000,0.06,2.42920485246,0.282520390281,0
3000000,0.06,2.48490280288,0.289736336191,0
3000000,0.06,2.54187782209,0.296952282101,0
3000000,0.06,2.6001591913,0.304168228012,0
3000000,0.06,2.65977686314,0.311384173922,0
3000000,0.06,2.72076147697,0.318600119832,0
3000000,0.06,2.78314437469,0.325816065742,0
3000000,0.06,2.8469576168,0.333032011652,0
3000000,0.06,2.91223399892,0.340247957563,0
3000000,0.06,2.9790070686,0.347463903473,0
3000000,0.06,3.0473111426,0.354679849383,0
3000000,0.06,3.11718132451,0.361895795293,0
3000000,0.06,3.18865352278,0.369111741203,0
3000000,0.06,3.2617644692,0.376327687114,0
3000000,0.06,3.33655173776,0.383543633024,0
3000000,0.06,3.41305376396,0.390759578934,0
3000000,0.06,3.49130986456,0.397975524844,0
3000000,0.06,3.57136025782,0.405191470754,0
3000000,0.06,3.65324608411,0.412407416665,0
3000000,0.06,3.7370094271,0.419623362575,0
3000000,0.06,3.82269333539,0.426839308485,0
3000000,0.06,3.91034184459,0.434055254395,0
3000000,0.06,4,0.441271200305,0
3000000,0.08,1.05,0.0155303916037,1
3000000,0.08,1.07407489343,0.0227463375139,1
3000000,0.08,1.09870178733,0.0299622834241,0
3000000,0.08,1.12389333822,0.0371782293343,0
3000000,0.08,1.14966249284,0.0443941752444,0
3000000,0.08,1.17602249474,0.0516101211546,0
3000000,0.08,1.20298689115,0.0588260670648,0
3000000,0.08,1.23056953991,0.066042012975,0
3000000,0.08,1.2587846166,0.0732579588852,0
3000000,0.08,1.28764662184,0.0804739047954,0
3000000,0.08,1.31717038869,0.0876898507056,0
3000000,0.08,1.34737109034,0.0949057966158,0
3000000,0.08,1.37826424788,0.102121742526,0
3000000,0.08,1.40986573824,0.109337688436,0
3000000,0.08,1.44219180243,0.116553634346,0
3000000,0.08,1.47525905381,0.123769580257,0
3000000,0.08,1.50908448667,0.130985526167,0
3000000,0.08,1.54368548495,0.138201472077,0
3000000,0.08,1.57907983117,0.145417417987,0
3000000,0.08,1.6152857156,0.152633363897,0
3000000,0.08,1.65232174556,0.159849309808,0
3000000,0.08,1.69020695503,0.167065255718,0
3000000,0.08,1.72896081437,0.174281201628,0
3000000,0.08,1.76860324042,0.181497147538,0
3000000,0.08,1.80915460664,0.188713093448,0
3000000,0.08,1.85063575364,0.195929039359,0
3000000,0.08,1.89306799988,0.203144985269,0
3000000,0.08,1.93647315259,0.210360931179,0
3000000,0.08,1.98087351905,0.217576877089,0
3000000,0.08,2.02629191797,0.224792822999,0
3000000,0.08,2.07275169128,0.23200876891,0
3000000,0.08,2.12027671611,0.23922471482,0
3000000,0.08,2.16889141705,0.24644066073,0
3000000,0.08,2.21862077869,0.25365660664,0
3000000,0.08,2.26949035851,0.26087255255,0
3000000,0.08,2.32152629995,0.268088498461,0
3000000,0.08,2.37475534592,0.275304444371,0
3000000,0.08,2.42920485246,0.282520390281,0
3000000,0.08,2.48490280288,0.289736336191,0
3000000,0.08,2.54187782209,0.296952282101,0
3000000,0.08,2.6001591913,0.304168228012,0
3000000,0.08,2.65977686314,0.311384173922,0
3000000,0.08,2.72076147697,0.318600119832,0
3000000,0.08,2.78314437469,0.325816065742,0
3000000,0.08,2.8469576168,0.333032011652,0
3000000,0.08,2.91223399892,0.340247957563,0
3000000,0.08,2.9790070686,0.347463903473,0
3000000,0.08,3.0473111426,0.354679849383,0
3000000,0.08,3.11718132451,0.361895795293,0
3000000,0.08,3.18865352278,0.369111741203,0
3000000,0.08,3.2617644692,0.376327687114,0
3000000,0.08,3.33655173776,0.383543633024,0
3000000,0.08,3.41305376396,0.390759578934,0
3000000,0.08,3.49130986456,0.397975524844,0
3000000,0.08,3.57136025782,0.405191470754,0
3000000,0.08,3.65324608411,0.412407416665,0
3000000,0.08,3.7370094271,0.419623362575,0
3000000,0.08,3.82269333539,0.426839308485,0
3000000,0.08,3.91034184459,0.434055254395,0
3000000,0.08,4,0.441271200305,0
3000000,0.1,1.05,0.0155303916037,1
3000000,0.1,1.07407489343,0.0227463375139,1
3000000,0.1,1.09870178733,0.0299622834241,1
3000000,0.1,1.12389333822,0.0371782293343,1
3000000,0.1,1.14966249284,0.0443941752444,0
3000000,0.1,1.17602249474,0.0516101211546,0
3000000,0.1,1.20298689115,0.0588260670648,0
3000000,0.1,1.23056953991,0.066042012975,0
3000000,0.1,1.2587846166,0.0732579588852,0
3000000,0.1,1.28764662184,0.0804739047954,0
3000000,0.1,1.31717038869,0.0876898507056,0
3000000,0.1,1.34737109034,0.0949057966158,0
3000000,0.1,1.37826424788,0.102121742526,0
3000000,0.1,1.40986573824,0.109337688436,0
3000000,0.1,1.44219180243,0.116553634346,0
3000000,0.1,1.47525905381,0.123769580257,0
3000000,0.1,1.50908448667,0.130985526167,0
3000000,0.1,1.54368548495,0.138201472077,0
3000000,0.1,1.57907983117,0.145417417987,0
3000000,0.1,1.6152857156,0.152633363897,0
3000000,0.1,1.65232174556,0.159849309808,0
3000000,0.1,1.69020695503,0.167065255718,0
3000000,0.1,1.72896081437,0.174281201628,0
3000000,0.1,1.76860324042,0.181497147538,0
3000000,0.1,1.80915460664,0.188713093448,0
3000000,0.1,1.85063575364,0.195929039359,0
3000000,0.1,1.89306799988,0.203144985269,0
3000000,0.1,1.93647315259,0.210360931179,0
3000000,0.1,1.98087351905,0.217576877089,0
3000000,0.1,2.02629191797,0.224792822999,0
3000000,0.1,2.07275169128,0.23200876891,0
3000000,0.1,2.12027671611,0.23922471482,0
3000000,0.1,2.16889141705,0.24644066073,0
3000000,0.1,2.21862077869,0.25365660664,0
3000000,0.1,2.26949035851,0.26087255255,0
3000000,0.1,2.32152629995,0.268088498461,0
3000000,0.1,2.37475534592,0.275304444371,0
3000000,0.1,2.42920485246,0.282520390281,0
3000000,0.1,2.48490280288,0.289736336191,0
3000000,0.1,2.54187782209,0.296952282101,0
3000000,0.1,2.6001591913,0.304168228012,0
3000000,0.1,2.65977686314,0.311384173922,0
3000000,0.1,2.72076147697,0.318600119832,0
3000000,0.1,2.78314437469,0.325816065742,0
3000000,0.1,2.8469576168,0.333032011652,0
3000000,0.1,2.91223399892,0.340247957563,0
3000000,0.1,2.9790070686,0.347463903473,0
3000000,0.1,3.0473111426,0.354679849383,0
3000000,0.1,3.11718132451,0.361895795293,0
3000000,0.1,3.18865352278,0.369111741203,0
3000000,0.1,3.2617644692,0.376327687114,0
3000000,0.1,3.33655173776,0.383543633024,0
3000000,0.1,3.41305376396,0.390759578934,0
3000000,0.1,3.49130986456,0.397975524844,0
3000000,0.1,3.57136025782,0.405191470754,0
3000000,0.1,3.65324608411,0.412407416665,0
3000000,0.1,3.7370094271,0.419623362575,0
3000000,0.1,3.82269333539,0.426839308485,0
3000000,0.1,3.91034184459,0.434055254395,0
3000000,0.1,4,0.441271200305,0
3000000,0.12,1.05,0.0155303916037,1
3000000,0.12,1.07407489343,0.0227463375139,1
3000000,0.12,1.09870178733,0.0299622834241,1
3000000,0.12,1.12389333822,0.0371782293343,1
3000000,0.12,1.14966249284,0.0443941752444,1
3000000,0.12,1.17602249474,0.0516101211546,1
3000000,0.12,1.20298689115,0.0588260670648,1
3000000,0.12,1.23056953991,0.066042012975,0
3000000,0.12,1.2587846166,0.0732579588852,0
3000000,0.12,1.28764662184,0.0804739047954,0
3000000,0.12,1.31717038869,0.0876898507056,0
3000000,0.12,1.34737109034,0.0949057966158,0
3000000,0.12,1.37826424788,0.102121742526,0
3000000,0.12,1.40986573824,0.109337688436,0
3000000,0.12,1.44219180243,0.116553634346,0
3000000,0.12,1.47525905381,0.123769580257,0
3000000,0.12,1.50908448667,0.130985526167,0
3000000,0.12,1.54368548495,0.138201472077,0
3000000,0.12,1.57907983117,0.145417417987,0
3000000,0.12,1.6152857156,0.152633363897,0
3000000,0.12,1.65232174556,0.159849309808,0
3000000,0.12,1.69020695503,0.167065255718,0
3000000,0.12,1.72896081437,0.174281201628,0
3000000,0.12,1.76860324042,0.181497147538,0
3000000,0.12,1.80915460664,0.188713093448,0
3000000,0.12,1.85063575364,0.195929039359,0
3000000,0.12,1.89306799988,0.203144985269,0
3000000,0.12,1.93647315259,0.210360931179,0
3000000,0.12,1.98087351905,0.217576877089,0
3000000,0.12,2.02629191797,0.224792822999,0
3000000,0.12,2.07275169128,0.23200876891,0
3000000,0.12,2.12027671611,0.23922471482,0
3000000,0.12,2.16889141705,0.24644066073,0
3000000,0.12,2.21862077869,0.25365660664,0
3000000,0.12,2.26949035851,0.26087255255,0
3000000,0.12,2.32152629995,0.268088498461,0
3000000,0.12,2.37475534592,0.275304444371,0
3000000,0.12,2.42920485246,0.282520390281,0
3000000,0.12,2.48490280288,0.289736336191,0
3000000,0.12,2.54187782209,0.296952282101,0
3000000,0.12,2.6001591913,0.304168228012,0
3000000,0.12,2.65977686314,0.311384173922,0
3000000,0.12,2.72076147697,0.318600119832,0
3000000,0.12,2.78314437469,0.325816065742,0
3000000,0.12,2.8469576168,0.333032011652,0
3000000,0.12,2.91223399892,0.340247957563,0
3000000,0.12,2.9790070686,0.347463903473,0
3000000,0.12,3.0473111426,0.354679849383,0
3000000,0.12,3.11718132451,0.361895795293,0
3000000,0.12,3.18865352278,0.369111741203,0
3000000,0.12,3.2617644692,0.376327687114,0
3000000,0.12,3.33655173776,0.383543633024,0
3000000,0.12,3.41305376396,0.390759578934,0
3000000,0.12,3.49130986456,0.397975524844,0
3000000,0.12,3.57136025782,0.405191470754,0
3000000,0.12,3.65324608411,0.412407416665,0
3000000,0.12,3.7370094271,0.419623362575,0
3000000,0.12,3.82269333539,0.426839308485,0
3000000,0.12,3.91034184459,0.434055254395,0
3000000,0.12,4,0.441271200305,0
3000000,0.14,1.05,0.0155303916037,1
3000000,0.14,1.07407489343,0.0227463375139,1
3000000,0.14,1.09870178733,0.0299622834241,1
3000000,0.14,1.12389333822,0.0371782293343,1
3000000,0.14,1.14966249284,0.0443941752444,1
3000000,0.14,1.17602249474,0.0516101211546,1
3000000,0.14,1.20298689115,0.0588260670648,1
3000000,0.14,1.23056953991,0.066042012975,1
3000000,0.14,1.2587846166,0.0732579588852,1
3000000,0.14,1.28764662184,0.0804739047954,1
3000000,0.14,1.31717038869,0.0876898507056,0
3000000,0.14,1.34737109034,0.0949057966158,0
3000000,0.14,1.37826424788,0.102121742526,0
3000000,0.14,1.40986573824,0.109337688436,0
3000000,0.14,1.44219180243,0.116553634346,0
3000000,0.14,1.47525905381,0.123769580257,0
3000000,0.14,1.50908448667,0.130985526167,0
3000000,0.14,1.54368548495,0.138201472077,0
3000000,0.14,1.57907983117,0.145417417987,0
3000000,0.14,1.6152857156,0.152633363897,0
3000000,0.14,1.65232174556,0.159849309808,0
3000000,0.14,1.69020695503,0.167065255718,0
3000000,0.14,1.72896081437,0.174281201628,0
3000000,0.14,1.76860324042,0.181497147538,0
3000000,0.14,1.80915460664,0.188713093448,0
3000000,0.14,1.85063575364,0.195929039359,0
3000000,0.14,1.89306799988,0.203144985269,0
3000000,0.14,1.93647315259,0.210360931179,0
3000000,0.14,1.98087351905,0.217576877089,0
3000000,0.14,2.02629191797,0.224792822999,0
3000000,0.14,2.07275169128,0.23200876891,0
3000000,0.14,2.12027671611,0.23922471482,0
3000000,0.14,2.16889141705,0.24644066073,0
3000000,0.14,2.21862077869,0.25365660664,0
3000000,0.14,2.26949035851,0.26087255255,0
3000000,0.14,2.32152629995,0.268088498461,0
3000000,0.14,2.37475534592,0.275304444371,0
3000000,0.14,2.42920485246,0.282520390281,0
3000000,0.14,2.48490280288,0.289736336191,0
3000000,0.14,2.54187782209,0.296952282101,0
3000000,0.14,2.6001591913,0.304168228012,0
3000000,0.14,2.65977686314,0.311384173922,0
3000000,0.14,2.72076147697,0.318600119832,0
3000000,0.14,2.78314437469,0.325816065742,0
3000000,0.14,2.8469576168,0.333032011652,0
3000000,0.14,2.91223399892,0.340247957563,0
3000000,0.14,2.9790070686,0.347463903473,0
3000000,0.14,3.0473111426,0.354679849383,0
3000000,0.14,3.11718132451,0.361895795293,0
3000000,0.14,3.18865352278,0.369111741203,0
3000000,0.14,3.2617644692,0.376327687114,0
3000000,0.14,3.33655173776,0.383543633024,0
3000000,0.14,3.41305376396,0.390759578934,0
3000000,0.14,3.49130986456,0.397975524844,0
3000000,0.14,3.57136025782,0.405191470754,0
3000000,0.14,3.65324608411,0.412407416665,0
3000000,0.14,3.7370094271,0.419623362575,0
3000000,0.14,3.82269333539,0.426839308485,0
3000000,0.14,3.91034184459,0.434055254395,0
3000000,0.14,4,0.441271200305,0
3000000,0.16,1.05,0.0155303916037,1
3000000,0.16,1.07407489343,0.0227463375139,1
3000000,0.16,1.09870178733,0.0299622834241,1
3000000,0.16,1.12389333822,0.0371782293343,1
3000000,0.16,1.14966249284,0.0443941752444,1
3000000,0.16,1.17602249474,0.0516101211546,1
3000000,0.16,1.20298689115,0.0588260670648,1
3000000,0.16,1.23056953991,0.066042012975,1
3000000,0.16,1.2587846166,0.0732579588852,1
3000000,0.16,1.28764662184,0.0804739047954,1
3000000,0.16,1.31717038869,0.0876898507056,1
3000000,0.16,1.34737109034,0.0949057966158,1
3000000,0.16,1.37826424788,0.102121742526,0
3000000,0.16,1.40986573824,0.109337688436,0
3000000,0.16,1.44219180243,0.116553634346,0
3000000,0.16,1.47525905381,0.123769580257,0
3000000,0.16,1.50908448667,0.130985526167,0
3000000,0.16,1.54368548495,0.138201472077,0
3000000,0.16,1.57907983117,0.145417417987,0
3000000,0.16,1.6152857156,0.152633363897,0
3000000,0.16,1.65232174556,0.159849309808,0
3000000,0.16,1.69020695503,0.167065255718,0
3000000,0.16,1.72896081437,0.174281201628,0
3000000,0.16,1.76860324042,0.181497147538,0
3000000,0.16,1.80915460664,0.188713093448,0
3000000,0.16,1.85063575364,0.195929039359,0
3000000,0.16,1.89306799988,0.203144985269,0
3000000,0.16,1.93647315259,0.210360931179,0
3000000,0.16,1.98087351905,0.217576877089,0
3000000,0.16,2.02629191797,0.224792822999,0
3000000,0.16,2.07275169128,0.23200876891,0
3000000,0.16,2.12027671611,0.23922471482,0
3000000,0.16,2.16889141705,0.24644066073,0
3000000,0.16,2.21862077869,0.25365660664,0
3000000,0.16,2.26949035851,0.26087255255,0
3000000,0.16,2.32152629995,0.268088498461,0
3000000,0.16,2.37475534592,0.275304444371,0
3000000,0.16,2.42920485246,0.282520390281,0
3000000,0.16,2.48490280288,0.289736336191,0
3000000,0.16,2.54187782209,0.296952282101,0
3000000,0.16,2.6001591913,0.304168228012,0
3000000,0.16,2.65977686314,0.311384173922,0
3000000,0.16,2.72076147697,0.318600119832,0
3000000,0.16,2.78314437469,0.325816065742,0
3000000,0.16,2.8469576168,0.333032011652,0
3000000,0.16,2.91223399892,0.340247957563,0
3000000,0.16,2.9790070686,0.347463903473,0
3000000,0.16,3.0473111426,0.354679849383,0
3000000,0.16,3.11718132451,0.361895795293,0
3000000,0.16,3.18865352278,0.369111741203,0
3000000,0.16,3.2617644692,0.376327687114,0
3000000,0.16,3.33655173776,0.383543633024,0
3000000,0.16,3.41305376396,0.390759578934,0
3000000,0.16,3.49130986456,0.397975524844,0
3000000,0.16,3.57136025782,0.405191470754,0
3000000,0.16,3.65324608411,0.412407416665,0
3000000,0.16,3.7370094271,0.419623362575,0
3000000,0.16,3.82269333539,0.426839308485,0
3000000,0.16,3.91034184459,0.434055254395,0
3000000,0.16,4,0.441271200305,0
3000000,0.18,1.05,0.0155303916037,1
3000000,0.18,1.07407489343,0.0227463375139,1
3000000,0.18,1.09870178733,0.0299622834241,1
3000000,0.18,1.12389333822,0.0371782293343,1
3000000,0.18,1.14966249284,0.0443941752444,1
3000000,0.18,1.17602249474,0.0516101211546,1
3000000,0.18,1.20298689115,0.0588260670648,1
3000000,0.18,1.23056953991,0.066042012975,1
3000000,0.18,1.2587846166,0.0732579588852,1
3000000,0.18,1.28764662184,0.0804739047954,1
3000000,0.18,1.31717038869,0.0876898507056,1
3000000,0.18,1.34737109034,0.0949057966158,1
3000000,0.18,1.37826424788,0.102121742526,1
3000000,0.18,1.40986573824,0.109337688436,1
3000000,0.18,1.44219180243,0.116553634346,1
3000000,0.18,1.47525905381,0.123769580257,0
3000000,0.18,1.50908448667,0.130985526167,0
3000000,0.18,1.54368548495,0.138201472077,0
3000000,0.18,1.57907983117,0.145417417987,0
3000000,0.18,1.6152857156,0.152633363897,0
3000000,0.18,1.65232174556,0.159849309808,0
3000000,0.18,1.69020695503,0.167065255718,0
3000000,0.18,1.72896081437,0.174281201628,0
3000000,0.18,1.76860324042,0.181497147538,0
3000000,0.18,1.80915460664,0.188713093448,0
3000000,0.18,1.85063575364,0.195929039359,0
3000000,0.18,1.89306799988,0.203144985269,0
3000000,0.18,1.93647315259,0.210360931179,0
3000000,0.18,1.98087351905,0.217576877089,0
3000000,0.18,2.02629191797,0.224792822999,0
3000000,0.18,2.07275169128,0.23200876891,0
3000000,0.18,2.12027671611,0.23922471482,0
3000000,0.18,2.16889141705,0.24644066073,0
3000000,0.18,2.21862077869,0.25365660664,0
3000000,0.18,2.26949035851,0.26087255255,0
3000000,0.18,2.32152629995,0.268088498461,0
3000000,0.18,2.37475534592,0.275304444371,0
3000000,0.18,2.42920485246,0.282520390281,0
3000000,0.18,2.48490280288,0.289736336191,0
